# Experimental Run Tue Nov 13 21:18:45 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"72397.0","250","47036"
"66617.0","468","84428"
"71096.0","281","52389"
"70523.0","344","62089"
"71150.0","235","44477"
"67559.0","500","90893"
"68043.0","296","54983"
"68784.0","250","45244"
"72506.0","219","37846"
"66330.0","266","49595"
"70247.0","297","56357"
"73843.0","203","36063"
"68705.0","390","73088"
"67708.0","328","59153"
"75927.0","157","28462"
"69306.0","500","92727"
"67465.0","343","63425"
"72740.0","250","45859"
"77278.0","141","26209"
"68007.0","375","67941"
"68436.0","391","69529"
"70840.0","250","47568"
"74016.0","250","44735"
"71061.0","250","47028"
"68332.0","297","54426"
"69405.0","250","45499"
"68432.0","328","59526"
"65436.0","390","73553"
"69871.0","297","53155"
"68677.0","453","83566"
"68904.0","266","48306"
"74956.0","140","26116"
"72761.0","188","33785"
"68623.0","391","72528"
"74445.0","187","34533"
"67284.0","375","68709"
"70634.0","188","33272"
"72918.0","187","35045"
"68791.0","359","64640"
"68861.0","282","51374"
"71078.0","343","62331"
"72173.0","266","49072"
"72312.0","234","41928"
"70310.0","266","48062"
"70812.0","281","52728"
"69971.0","297","54167"
"69429.0","281","51107"
"69464.0","266","48314"
"71265.0","281","52965"
"76304.0","141","25138"
"68018.0","328","60043"
"69062.0","344","62882"
"69294.0","234","43061"
"72932.0","266","48556"
"69988.0","281","52636"
"68345.0","344","62846"
"63368.0","781","141639"
"69412.0","312","56481"
"73103.0","235","45536"
"70328.0","343","60034"
"65543.0","407","76863"
"69931.0","375","68385"
"68740.0","312","57227"
"70963.0","297","52132"
"67750.0","328","60290"
"71156.0","219","40533"
"67922.0","359","63346"
"69842.0","360","64622"
"70809.0","250","48158"
"74054.0","171","30264"
"67892.0","407","75080"
"68528.0","265","46772"
"65918.0","500","91099"
"66823.0","313","59779"
"67854.0","453","82220"
"72191.0","281","52175"
"70336.0","281","52891"
"68604.0","516","92935"
"67749.0","297","52399"
"69015.0","281","52901"
"74847.0","109","17960"
"68260.0","485","92321"
"67735.0","328","59270"
"70958.0","234","40943"
"65563.0","438","79016"
"71522.0","203","40146"
"68984.0","328","58758"
"70422.0","234","43730"
"74602.0","203","35302"
"71283.0","219","41671"
"67747.0","266","48811"
"72429.0","265","49601"
"70866.0","266","47808"
"68572.0","266","49606"
"69798.0","390","72330"
"68062.0","282","51361"
"73083.0","203","38357"
"69455.0","296","53146"
"71749.0","250","44987"
"69957.0","250","46777"
"69467.0","344","62370"
"66925.0","391","73426"
"72169.0","234","41418"
"69693.0","297","56792"
"72651.0","219","39379"
"70784.0","281","49578"
"69386.0","234","44225"
"71324.0","235","42950"
"69436.0","265","47030"
"67802.0","282","52386"
"71282.0","312","59269"
"69482.0","359","66448"
"72176.0","282","50396"
"68127.0","375","69479"
"70122.0","234","42985"
"66973.0","453","83237"
"71654.0","219","41161"
"69442.0","266","49576"
"72612.0","156","29177"
"71378.0","203","36829"
"69767.0","234","41929"
"72030.0","250","46013"
"70274.0","313","55466"
"66493.0","312","59340"
"71778.0","235","42980"
"68855.0","312","54440"
"73662.0","203","37365"
"63414.0","625","113864"
"69607.0","360","68143"
"68784.0","390","68960"
"65584.0","563","103675"
"65978.0","437","79670"
"73308.0","188","35302"
"68045.0","406","74312"
"72171.0","188","37082"
"64792.0","469","84779"
"64520.0","500","89612"
"67838.0","390","73549"
"72779.0","141","25105"
"66629.0","391","73834"
"65691.0","421","77628"
"71698.0","282","51874"
"76600.0","156","28175"
"72866.0","219","39385"
"72820.0","250","46263"
"71062.0","343","61368"
"76079.0","125","23057"
"69171.0","266","49070"
"63846.0","422","76876"
"74365.0","172","32240"
"66357.0","453","85029"
"68568.0","359","64366"
"66340.0","391","71764"
"73999.0","156","29690"
"70911.0","219","38628"
"66800.0","469","87374"
"67194.0","328","61309"
"69411.0","390","70264"
"71340.0","219","41675"
"75443.0","125","23842"
"68535.0","328","59290"
"70230.0","375","69756"
"67806.0","391","71768"
"70942.0","250","46771"
"68182.0","468","87352"
"69203.0","454","82794"
"72923.0","250","46534"
"66630.0","328","57244"
"73437.0","172","33779"
"73166.0","140","24590"
"74804.0","188","34787"
"70921.0","312","54936"
"69498.0","344","63422"
"73469.0","265","48054"
"64673.0","282","53403"
"64790.0","609","111038"
"71021.0","234","42998"
"70445.0","391","73806"
"67368.0","438","78921"
"71828.0","171","33257"
"70040.0","313","57559"
"69579.0","375","68206"
"69844.0","312","55867"
"66304.0","547","101353"
"71405.0","281","52647"
"74030.0","188","32288"
"68103.0","391","73395"
"68838.0","328","61067"
"64898.0","500","90393"
"67719.0","281","52711"
"72465.0","234","42947"
"75289.0","141","25034"
"72781.0","219","40398"
"71637.0","203","38105"
"70845.0","265","47542"
"74135.0","188","34639"
"66913.0","594","108997"
"69132.0","281","51067"
"74511.0","203","36342"
"74511.0","219","41271"
"69520.0","375","68025"
"65908.0","390","71771"
"69760.0","391","71035"
"69708.0","297","55955"
"71372.0","250","46267"
"66277.0","515","92930"
"68138.0","219","41452"
"68402.0","328","61309"
"74901.0","250","45760"
"69998.0","266","46006"
"68681.0","359","66256"
"70684.0","266","49839"
"65490.0","484","88107"
"76966.0","141","25616"
"65614.0","484","87491"
"72808.0","234","44756"
"71874.0","266","47114"
"73134.0","203","37091"
"70637.0","328","61104"
"76209.0","110","19488"
"68714.0","375","69219"
"73100.0","297","53685"
"69057.0","219","40443"
"68913.0","359","66155"
"71477.0","235","42440"
"74640.0","187","34570"
"71599.0","328","60049"
"68323.0","469","84906"
"71445.0","281","51265"
"78640.0","110","20254"
"69095.0","375","69992"
"67950.0","312","55448"
"69189.0","344","63976"
"62893.0","422","78901"
"62219.0","640","116900"
"71063.0","407","74949"
"67444.0","296","54181"
"67382.0","391","72018"
"71180.0","250","44476"
"71215.0","203","36859"
"69405.0","297","53173"
"69215.0","328","59788"
"68585.0","266","49068"
"64370.0","593","108991"
"71168.0","188","35551"
"71190.0","250","45511"
"66915.0","594","109019"
"74063.0","172","33525"
"70642.0","188","36827"
"68730.0","375","70309"
"72569.0","218","39894"
"70418.0","313","57482"
"72549.0","219","40177"
"67915.0","453","82222"
"68703.0","390","74835"
"68988.0","344","61328"
"67715.0","344","62115"
"71083.0","265","51555"
"69463.0","313","55740"
"68424.0","422","77377"
"71733.0","125","24587"
"67730.0","328","61053"
"67898.0","406","73061"
"66312.0","359","67723"
"70061.0","329","58535"
"65584.0","421","77881"
"73817.0","219","39653"
"67667.0","281","50414"
"68178.0","266","50612"
"68572.0","281","51620"
"77110.0","157","26378"
"68344.0","484","90132"
"72127.0","125","24867"
"67000.0","406","71506"
"67284.0","297","55485"
"68539.0","312","58838"
"70410.0","313","54456"
"69771.0","391","73812"
"67881.0","359","64369"
"74434.0","172","30202"
"74161.0","172","31745"
"67961.0","312","58635"
"68122.0","391","71018"
"74681.0","219","39393"
"69073.0","375","69472"
"65777.0","499","92416"
"66761.0","516","93474"
"69777.0","266","47300"
"67034.0","422","79168"
"71632.0","281","50600"
"65490.0","359","66957"
"65209.0","516","94457"
"72093.0","203","36158"
"71260.0","250","47619"
"69118.0","406","73068"
"63076.0","516","96754"
"69739.0","234","42948"
"69753.0","266","47795"
"71953.0","250","46774"
"64386.0","453","85790"
"67408.0","312","55455"
"66878.0","500","92171"
"66059.0","344","63603"
"69225.0","313","56720"
"69106.0","328","60886"
"66476.0","484","89621"
"72818.0","234","41713"
"69936.0","297","56717"
"73096.0","250","44524"
"68931.0","281","52677"
"68045.0","329","59270"
"67814.0","328","61817"
"67844.0","297","54955"
"68533.0","375","70238"
"64902.0","421","76864"
"69881.0","454","82646"
"72846.0","281","52126"
"69319.0","297","55441"
"73948.0","171","29943"
"73187.0","110","21052"
"71086.0","172","32239"
"68905.0","297","55698"
"69066.0","235","43467"
"69727.0","421","79414"
"73372.0","219","41427"
"73382.0","250","43981"
"70083.0","250","45500"
"64417.0","610","111563"
"72150.0","203","37339"
"72271.0","281","52905"
"72706.0","203","38112"
"69900.0","281","51689"
"71473.0","297","54786"
"70614.0","281","52947"
"71925.0","328","59776"
"69237.0","422","77118"
"68580.0","281","51108"
"69664.0","344","63613"
"70892.0","312","58267"
"70185.0","266","47819"
"75850.0","141","26123"
"66751.0","406","74622"
"67874.0","469","87387"
"72372.0","203","38613"
"69369.0","265","48315"
"65488.0","438","79574"
"66849.0","422","78411"
"68312.0","343","63387"
"68927.0","250","46775"
"69967.0","235","43972"
"68657.0","359","65390"
"76606.0","188","33349"
"67995.0","375","67430"
"66677.0","500","92967"
"67630.0","390","72538"
"68719.0","297","53911"
"66226.0","500","92359"
"68004.0","344","63358"
"73555.0","250","46437"
"69001.0","297","54689"
"68347.0","250","47301"
"73662.0","140","26634"
"67353.0","422","79180"
"65492.0","328","57484"
"72676.0","250","45752"
"71801.0","188","36581"
"68690.0","359","64368"
"66962.0","422","76028"
"69927.0","281","51628"
"75412.0","141","26627"
"66173.0","437","79675"
"70771.0","235","43464"
"71430.0","187","36637"
"66571.0","516","91700"
"70848.0","234","43718"
"70649.0","266","49603"
"76229.0","156","29017"
"77885.0","156","28416"
